Date,POONDI,CHOLAVARAM,REDHILLS,CHEMBARAMBAKKAM,Total,,,
17-09-2009,1,0,0,24,25,,,
18-09-2009,0,0,0,0,0,,,
19-09-2009,0,0,0,0,0,,,
20-09-2009,0,13,60,1,74,,,
21-09-2009,25.45,0,0,0,25.45,,,
22-09-2009,0,2,5,3,10,,,
23-09-2009,0,2,0,0,2,,,
24-09-2009,19,27,7,3,56,,,
25-09-2009,0,0,0,0,0,,,
26-09-2009,0,56,22,1,79,,,
27-09-2009,0,0,2,0,2,,,
28-09-2009,9,25,39,7,80,,,
29-09-2009,0,0,0,0,0,,,
30-09-2009,1.4,2,3,5,11.4,,,
1/10/2009,1,2,0,0,3,,,
2/10/2009,0,0,0,0,0,,,
3/10/2009,0,0,0,0,0,,,
4/10/2009,0,0,0,0,0,,,
5/10/2009,0,0,0,0,0,,,
6/10/2009,0,0,0,0,0,,,
7/10/2009,0,0,0,0,0,,,
8/10/2009,0,0,0,0,0,,,
9/10/2009,0,0,0,0,0,,,
10/10/2009,57,16,0,0,73,,,
11/10/2009,0,0,4,0,4,,,
12/10/2009,0,0,0,0,0,,,
13-10-2009,0,0,0,0,0,,,
14-10-2009,0,0,0,15,15,,,
15-10-2009,0,0,0,0,0,,,
16-10-2009,0,0,0,0,0,,,
17-10-2009,0,0,0,0,0,,,
18-10-2009,0,0,0,0,0,,,
19-10-2009,0,0,0,0,0,,,
20-10-2009,0,0,0,0,0,,,
21-10-2009,0,0,0,0,0,,,
22-10-2009,0,0,0,0,0,,,
23-10-2009,0,0,0,0,0,,,
24-10-2009,0,0,0,0,0,,,
25-10-2009,0,0,0,0,0,,,
26-10-2009,0,0,0,0,0,,,
27-10-2009,0,5,4,1,10,,,
28-10-2009,0,8,27,6,41,,,
29-10-2009,5,37,53,41,136,,,
30-10-2009,17,4,18,12,51,,,
31-10-2009,0,0,0,0,0,,,
1/11/2009,0,0,0,0,0,,,
2/11/2009,0,0,0,0,0,,,
3/11/2009,9,4,5,41,59,,,
4/11/2009,30,4,3,10,47,,,
5/11/2009,30,70,49,125,274,,,
6/11/2009,15,8,11,80,114,,,
7/11/2009,71,110,145,140,466,,,
8/11/2009,37.6,76,106,151,370.6,,,
9/11/2009,54.6,50,66,98,268.6,,,
10/11/2009,3,8,10,27,48,,,
11/11/2009,7,5,12,14,38,,,
12/11/2009,0,0,0,0,0,,,
13-11-2009,0,0,0,0,0,,,
14-11-2009,0,0,0,0,0,,,
15-11-2009,42.4,78,103,47,270.4,,,
16-11-2009,11.4,19,13,36,79.4,,,
17-11-2009,0,0,0,0,0,,,
18-11-2009,0,2,0,2,4,,,
19-11-2009,0,0,23,39,62,,,
20-11-2009,0,0,0,3,3,,,
21-11-2009,0,0,0,2,2,,,
22-11-2009,17,15,19,2,53,,,
23-11-2009,0,0,0,0,0,,,
24-11-2009,0,0,0,1,1,,,
25-11-2009,2,6,0,2,10,,,
26-11-2009,0,0,0,0,0,,,
27-11-2009,0,0,0,0,0,,,
28-11-2009,0,0,0,0,0,,,
29-11-2009,0,0,0,0,0,,,
30-11-2009,0,0,0,0,0,,,
1/12/2009,0,0,0,0,0,,,
2/12/2009,0,22,41,12,75,,,
3/12/2009,1,30,28,7,66,,,
4/12/2009,19,2,3,37,61,,,
5/12/2009,1,0,0,0,1,,,
6/12/2009,0,0,0,0,0,,,
7/12/2009,0,0,0,0,0,,,
8/12/2009,0,0,0,0,0,,,
9/12/2009,0,0,0,0,0,,,
10/12/2009,0,0,0,0,0,,,
11/12/2009,0,0,0,0,0,,,
12/12/2009,0,7,0,1,8,,,
13-12-2009,0,20,11,51,82,,,
14-12-2009,0,0,0,3,3,,,
15-12-2009,0,0,8,0,8,,,
16-12-2009,87,68,75,96,326,,,
17-12-2009,12,7,15,7,41,,,
18-12-2009,1,19,18,10,48,,,
19-12-2009,0,0,0,0,0,,,
20-12-2009,0,0,1,2,3,,,
21-12-2009,12,16,2,25,55,,,
22-12-2009,3,1,7,24,35,,,
23-12-2009,0,0,0,0,0,,,
24-12-2009,0,0,0,0,0,,,
25-12-2009,0,0,0,0,0,,,
26-12-2009,0,0,0,0,0,,,
27-12-2009,0,0,0,0,0,,,
28-12-2009,0,0,0,0,0,,,
29-12-2009,0,0,0,0,0,,,
30-12-2009,0,0,0,0,0,,,
31-12-2009,0,0,0,0,0,,,
1/1/2010,0,0,0,0,0,,,
2/1/2010,0,0,0,0,0,,,
3/1/2010,0,0,0,0,0,,,
4/1/2010,0,0,0,0,0,,,
5/1/2010,0,0,0,0,0,,,
6/1/2010,0,0,0,0,0,,,
7/1/2010,0,0,0,0,0,,,
8/1/2010,0,0,0,0,0,,,
9/1/2010,0,1,2,1,4,,,
10/1/2010,0,0,0,0,0,,,
11/1/2010,0,0,0,0,0,,,
12/1/2010,0,0,0,0,0,,,
13-01-2010,0,0,0,0,0,,,
14-01-2010,3,0,0,0,3,,,
15-01-2010,0,0,0,0,0,,,
16-01-2010,0,0,0,0,0,,,
17-01-2010,0,0,0,0,0,,,
18-01-2010,0,0,0,0,0,,,
19-01-2010,0,0,0,0,0,,,
20-01-2010,0,0,0,0,0,,,
21-01-2010,0,0,0,0,0,,,
22-01-2010,0,0,0,0,0,,,
23-01-2010,0,0,0,0,0,,,
24-01-2010,0,0,0,0,0,,,
25-01-2010,0,0,0,0,0,,,
26-01-2010,0,0,0,0,0,,,
27-01-2010,0,0,0,0,0,,,
28-01-2010,0,0,0,0,0,,,
29-01-2010,0,0,0,0,0,,,
30-01-2010,0,0,0,0,0,,,
31-01-2010,0,0,0,0,0,,,
1/2/2010,0,0,0,0,0,,,
2/2/2010,0,0,0,0,0,,,
3/2/2010,0,0,0,0,0,,,
4/2/2010,0,0,0,0,0,,,
5/2/2010,0,0,0,0,0,,,
6/2/2010,0,0,0,0,0,,,
7/2/2010,0,0,0,0,0,,,
8/2/2010,0,0,0,0,0,,,
9/2/2010,0,0,0,0,0,,,
10/2/2010,0,0,0,0,0,,,
11/2/2010,0,0,0,0,0,,,
12/2/2010,0,0,0,0,0,,,
13-02-2010,0,0,0,0,0,,,
14-02-2010,0,0,0,0,0,,,
15-02-2010,0,0,0,0,0,,,
16-02-2010,0,0,0,0,0,,,
17-02-2010,0,0,0,0,0,,,
18-02-2010,0,0,0,0,0,,,
19-02-2010,0,0,0,0,0,,,
20-02-2010,0,0,0,0,0,,,
21-02-2010,0,0,0,0,0,,,
22-02-2010,0,0,0,0,0,,,
23-02-2010,0,0,0,0,0,,,
24-02-2010,0,0,0,0,0,,,
25-02-2010,0,0,0,0,0,,,
26-02-2010,0,0,0,0,0,,,
27-02-2010,0,0,0,0,0,,,
28-02-2010,0,0,0,0,0,,,
1/3/2010,0,0,0,0,0,,,
2/3/2010,0,0,0,0,0,,,
3/3/2010,0,0,0,0,0,,,
4/3/2010,0,0,0,0,0,,,
5/3/2010,0,0,0,0,0,,,
6/3/2010,0,0,0,0,0,,,
7/3/2010,0,0,0,0,0,,,
8/3/2010,0,0,0,0,0,,,
9/3/2010,0,0,0,0,0,,,
10/3/2010,0,0,0,0,0,,,
11/3/2010,0,0,0,0,0,,,
12/3/2010,0,0,0,0,0,,,
13-03-2010,0,0,0,0,0,,,
14-03-2010,0,0,0,0,0,,,
15-03-2010,0,0,0,0,0,,,
16-03-2010,0,0,0,0,0,,,
17-03-2010,0,0,0,0,0,,,
18-03-2010,0,0,0,0,0,,,
19-03-2010,0,0,0,0,0,,,
20-03-2010,0,0,0,0,0,,,
21-03-2010,0,0,0,0,0,,,
22-03-2010,0,0,0,0,0,,,
23-03-2010,0,0,0,0,0,,,
24-03-2010,0,0,0,0,0,,,
25-03-2010,0,0,0,0,0,,,
26-03-2010,0,0,0,0,0,,,
27-03-2010,0,0,0,0,0,,,
28-03-2010,0,0,0,0,0,,,
29-03-2010,0,0,0,0,0,,,
30-03-2010,0,0,0,0,0,,,
31-03-2010,0,0,0,0,0,,,
1/4/2010,0,0,0,0,0,,,
2/4/2010,0,0,0,0,0,,,
3/4/2010,0,0,0,0,0,,,
4/4/2010,0,0,0,0,0,,,
5/4/2010,0,0,0,0,0,,,
6/4/2010,0,0,0,0,0,,,
7/4/2010,0,0,0,0,0,,,
8/4/2010,0,0,0,0,0,,,
9/4/2010,0,0,0,0,0,,,
10/4/2010,0,0,0,0,0,,,
11/4/2010,0,0,0,0,0,,,
12/4/2010,0,0,0,0,0,,,
13-04-2010,0,0,0,0,0,,,
14-04-2010,0,0,0,0,0,,,
15-04-2010,0,0,0,0,0,,,
16-04-2010,0,0,0,0,0,,,
17-04-2010,0,0,0,0,0,,,
18-04-2010,0,0,0,0,0,,,
19-04-2010,0,0,0,0,0,,,
20-04-2010,0,0,0,0,0,,,
21-04-2010,0,0,0,0,0,,,
22-04-2010,0,0,0,0,0,,,
23-04-2010,0,0,0,0,0,,,
24-04-2010,0,0,0,0,0,,,
25-04-2010,0,0,0,0,0,,,
26-04-2010,0,0,0,0,0,,,
27-04-2010,0,0,0,0,0,,,
28-04-2010,0,0,0,0,0,,,
29-04-2010,0,0,0,0,0,,,
30-04-2010,0,0,0,0,0,,,
1/5/2010,1,2,2,5,10,,,
2/5/2010,0,2,0,6,8,,,
3/5/2010,0,0,0,0,0,,,
4/5/2010,0,0,0,0,0,,,
5/5/2010,1,0,0,0,1,,,
6/5/2010,1,0,0,0,1,,,
7/5/2010,0,0,0,0,0,,,
8/5/2010,0,0,0,0,0,,,
9/5/2010,0,0,0,0,0,,,
10/5/2010,0,0,0,0,0,,,
11/5/2010,0,0,0,0,0,,,
12/5/2010,0,0,0,0,0,,,
13-05-2010,0,0,0,0,0,,,
14-05-2010,0,0,0,0,0,,,
15-05-2010,0,0,0,0,0,,,
16-05-2010,0,0,0,0,0,,,
17-05-2010,0,0,0,0,0,,,
18-05-2010,0,0,0,0,0,,,
19-05-2010,13,28,71,44,156,,,
20-05-2010,86,130,143,65,424,,,
21-05-2010,0,0,0,0,0,,,
22-05-2010,0,0,0,0,0,,,
23-05-2010,0,0,0,0,0,,,
24-05-2010,0,0,0,0,0,,,
25-05-2010,0,0,0,0,0,,,
26-05-2010,0,0,0,0,0,,,
27-05-2010,0,0,0,0,0,,,
28-05-2010,0,0,0,0,0,,,
29-05-2010,0,0,0,0,0,,,
30-05-2010,0,0,0,0,0,,,
31-05-2010,0,0,0,0,0,,,
1/6/2010,0,0,0,0,0,,,
2/6/2010,0,0,0,0,0,,,
3/6/2010,0,0,0,0,0,,,
4/6/2010,0,0,0,0,0,,,
5/6/2010,0,5,10,0,15,,,
6/6/2010,0,0,0,5,5,,,
7/6/2010,3,0,0,1,4,,,
8/6/2010,2,0,0,0,2,,,
9/6/2010,12,11,8,0,31,,,
10/6/2010,13,4,22,8,47,,,
11/6/2010,0,0,0,1,1,,,
12/6/2010,2,8,6,0,16,,,
13-06-2010,1,0,0,2,3,,,
14-06-2010,2,0,0,0,2,,,
15-06-2010,0,0,0,0,0,,,
16-06-2010,0,0,0,0,0,,,
17-06-2010,0,0,0,0,0,,,
18-06-2010,0,0,0,0,0,,,
19-06-2010,0,0,0,0,0,,,
20-06-2010,0,0,0,0,0,,,
21-06-2010,0,0,0,0,0,,,
22-06-2010,0,5,1,0,6,,,
23-06-2010,0,0,0,0,0,,,
24-06-2010,0,0,0,0,0,,,
25-06-2010,0,0,0,0,0,,,
26-06-2010,1,0,0,3,4,,,
27-06-2010,3,2,0,18,23,,,
28-06-2010,38,84,75,50,247,,,
29-06-2010,0,0,0,0,0,,,
30-06-2010,0,0,0,0,0,,,
1/7/2010,0,0,0,0,0,,,
2/7/2010,0,0,0,0,0,,,
3/7/2010,0,0,0,0,0,,,
4/7/2010,0,0,0,0,0,,,
5/7/2010,3.4,2,0,4,9.4,,,
6/7/2010,3.4,11,17,4,35.4,,,
7/7/2010,5.6,0,1,11,17.6,,,
8/7/2010,0,0,0,3,3,,,
9/7/2010,0,2,0,0,2,,,
10/7/2010,3,0,0,0,3,,,
11/7/2010,0,0,0,0,0,,,
12/7/2010,0,0,0,0,0,,,
13-07-2010,11.6,17,38,24,90.6,,,
14-07-2010,0,0,0,0,0,,,
15-07-2010,0,0,0,0,0,,,
16-07-2010,0,0,0,0,0,,,
17-07-2010,33.4,47,15,4,99.4,,,
18-07-2010,48.6,110,50,18,226.6,,,
19-07-2010,18.4,9,12,7,46.4,,,
20-07-2010,4.8,4,4,3,15.8,,,
21-07-2010,17.6,33,20,10,80.6,,,
22-07-2010,2.6,0,0,3,5.6,,,
23-07-2010,0,0,0,0,0,,,
24-07-2010,0,0,0,0,0,,,
25-07-2010,0,0,0,0,0,,,
26-07-2010,0,0,0,0,0,,,
27-07-2010,0,0,0,0,0,,,
28-07-2010,10.4,4,9.6,6,30,,,
29-07-2010,1.4,4,7.4,2,14.8,,,
30-07-2010,23,80,49,13,165,,,
31-07-2010,21,30,22,0,73,,,
1/8/2010,0.6,0,3.6,0,4.2,,,
2/8/2010,0,0,0,0,0,,,
3/8/2010,0,0,0,0,0,,,
4/8/2010,0,0,0,0,0,,,
5/8/2010,0,0,0,0,0,,,
6/8/2010,0,0,0,0,0,,,
7/8/2010,0,0,0,0,0,,,
8/8/2010,1,1,6,0,8,,,
9/8/2010,0,0,1,12,13,,,
10/8/2010,0,0,0,0,0,,,
11/8/2010,0,0,0,0,0,,,
12/8/2010,0,0,0,0,0,,,
13-08-2010,32,9,15,0,56,,,
14-08-2010,26,2,8,5,41,,,
15-08-2010,0,0,0,0,0,,,
16-08-2010,0,27,36,0,63,,,
17-08-2010,0,0,0,0,0,,,
18-08-2010,50,45,42,68,205,,,
19-08-2010,35,16,45,35,131,,,
20-08-2010,0,0,0,0,0,,,
21-08-2010,7.6,2,11,25,45.6,,,
22-08-2010,18,15,11,63,107,,,
23-08-2010,30,138,110,38,316,,,
24-08-2010,2,38,7,27,74,,,
25-08-2010,6,7,10,12,35,,,
26-08-2010,5.8,5,12,0,22.8,,,
27-08-2010,0,0,0,0,0,,,
28-08-2010,0,0,0,0,0,,,
29-08-2010,0,0,0,0,0,,,
30-08-2010,30,11,10,2,53,,,
31-08-2010,0,0,1,9,10,,,
1/9/2010,0,0,0,0,0,,,
2/9/2010,0,0,0,0,0,,,
3/9/2010,13,51,29,3,96,,,
4/9/2010,0,0,2,0,2,,,
5/9/2010,0,1,2,16,19,,,
6/9/2010,1,0,0,8,9,,,
7/9/2010,0,0,0,0,0,,,
8/9/2010,0,0,0,0,0,,,
9/9/2010,0,0,0,0,0,,,
10/9/2010,88,80,20,39,227,,,
11/9/2010,7,0,2,3,12,,,
12/9/2010,0,2,1,0,3,,,
13-09-2010,0,0,1,2,3,,,
14-09-2010,9.4,5,1,5,20.4,,,
15-09-2010,0.8,0,0,0,0.8,,,
16-09-2010,0,0,0,0,0,,,
17-09-2010,0,0,0,0,0,,,
18-09-2010,0,20,14,0,34,,,
19-09-2010,0,0,0,0,0,,,
20-09-2010,0,0,0,0,0,,,
21-09-2010,0,0,0,0,0,,,
22-09-2010,0,0,0,0,0,,,
23-09-2010,0,0,0,0,0,,,
24-09-2010,0,0,0,0,0,,,
25-09-2010,1.4,0,0,0,1.4,,,
26-09-2010,0,0,0,15,15,,,
27-09-2010,6,90,28,2,126,,,
28-09-2010,0,0,3,5,8,,,
29-09-2010,0,0,0,0,0,,,
30-09-2010,0,0,0,0,0,,,
1/10/2010,0,0,0,10,10,,,
2/10/2010,0,0,1,0,1,,,
3/10/2010,6.2,12,18,34,70.2,,,
4/10/2010,0,2,1,0,3,,,
5/10/2010,0,0,0,0,0,,,
6/10/2010,0,50,18,0,68,,,
7/10/2010,8.2,5,1,7,21.2,,,
8/10/2010,0,0,0,0,0,,,
9/10/2010,0,0,0,0,0,,,
10/10/2010,0,0,0,0,0,,,
11/10/2010,0,0,0,0,0,,,
12/10/2010,0,0,0,0,0,,,
13-10-2010,0,0,0,0,0,,,
14-10-2010,0,0,0,0,0,,,
15-10-2010,0,0,0,0,0,,,
16-10-2010,0,0,0,0,0,,,
17-10-2010,0,4,9,2,15,,,
18-10-2010,0,0,0,0,0,,,
19-10-2010,0,0,0,0,0,,,
20-10-2010,0,2,7,0,9,,,
21-10-2010,0,0,0,9,9,,,
22-10-2010,0,5,0,0,5,,,
23-10-2010,0,0,0,0,0,,,
24-10-2010,6.6,4,3,0,13.6,,,
25-10-2010,0,0,0,0,0,,,
26-10-2010,0,3,0,0,3,,,
27-10-2010,1,0,0,0,1,,,
28-10-2010,0,0,0,0,0,,,
29-10-2010,15,45,60,72,192,,,
30-10-2010,22,60,42,35,159,,,
31-10-2010,14.2,3,12,13,42.2,,,
1/11/2010,0,0,0,0,0,,,
2/11/2010,2.4,40,25,4,71.4,,,
3/11/2010,0,4,5,0,9,,,
4/11/2010,5.4,0,0,5,10.4,,,
5/11/2010,7.6,1,9,5,22.6,,,
6/11/2010,2.2,0,0,12,14.2,,,
7/11/2010,4.8,15,10,12,41.8,,,
8/11/2010,21.8,37,41,49,148.8,,,
9/11/2010,0,0,0,0,0,,,
10/11/2010,0,0,0,16,16,,,
11/11/2010,0,2,9,20,31,,,
12/11/2010,9,0,4,0,13,,,
13-11-2010,0,0,0,0,0,,,
14-11-2010,3.6,0,0,0,3.6,,,
15-11-2010,0,0,0,0,0,,,
16-11-2010,25,28,34,3,90,,,
17-11-2010,26.2,50,49,57,182.2,,,
18-11-2010,13,20,14,25,72,,,
19-11-2010,1,0,0,2,3,,,
20-11-2010,0,0,0,0,0,,,
21-11-2010,0,0,10,26,36,,,
22-11-2010,0,0,0,2,2,,,
23-11-2010,0,0,0,0,0,,,
24-11-2010,1,0,4,0,5,,,
25-11-2010,0,0,0,0,0,,,
26-11-2010,1,0,4,2,7,,,
27-11-2010,0,0,0,3,3,,,
28-11-2010,0,0,0,3,3,,,
29-11-2010,0,0,0,0,0,,,
30-11-2010,0,0,2,0,2,,,
1/12/2010,20,126,41,25,212,,,
2/12/2010,34.4,85,35,71,225.4,,,
3/12/2010,7.8,0,2,5,14.8,,,
4/12/2010,0,0,1,0,1,,,
5/12/2010,3,2,5,2,12,,,
6/12/2010,36,49,62,75,222,,,
7/12/2010,40.3,38,55,54,187.3,,,
8/12/2010,1.8,3,2,8,14.8,,,
9/12/2010,4.2,1,0,1,6.2,,,
10/12/2010,0,1,0,0,1,,,
11/12/2010,0,0,0,0,0,,,
12/12/2010,0,8,14,0,22,,,
13-12-2010,0,0,0,0,0,,,
14-12-2010,2,0,0,18,20,,,
15-12-2010,0,0,0,0,0,,,
16-12-2010,2,0,0,18,20,,,
17-12-2010,0,2,7,5,14,,,
18-12-2010,2,2,5,11,20,,,
19-12-2010,0,0,0,0,0,,,
20-12-2010,9,5,8,5,27,,,
21-12-2010,0,0,4,8,12,,,
22-12-2010,0,0,0,0,0,,,
23-12-2010,0,0,0,0,0,,,
24-12-2010,0,0,0,0,0,,,
25-12-2010,0,0,0,0,0,,,
26-12-2010,0,0,0,0,0,,,
27-12-2010,0,0,0,0,0,,,
28-12-2010,0,0,0,0,0,,,
29-12-2010,0,0,0,0,0,,,
30-12-2010,0,0,0,0,0,,,
31-12-2010,0,0,0,0,0,,,
1/1/2011,0,0,0,0,0,,,
2/1/2011,0,0,0,0,0,,,
3/1/2011,0,0,0,57,57,,,
4/1/2011,2.2,0,0,0,2.2,,,
5/1/2011,2,0,0,2,4,,,
6/1/2011,0,0,0,0,0,,,
7/1/2011,0,0,0,0,0,,,
8/1/2011,0,0,1,0,1,,,
9/1/2011,0,0,0,0,0,,,
10/1/2011,0,0,0,0,0,,,
11/1/2011,0,0,0,0,0,,,
12/1/2011,0,0,0,0,0,,,
13-01-2011,0,0,0,0,0,,,
14-01-2011,0,0,0,0,0,,,
15-01-2011,0,0,0,0,0,,,
16-01-2011,0,0,0,0,0,,,
17-01-2011,0,0,0,0,0,,,
18-01-2011,0,0,0,0,0,,,
19-01-2011,0,0,0,0,0,,,
20-01-2011,0,0,0,0,0,,,
21-01-2011,0,0,0,0,0,,,
22-01-2011,0,0,0,0,0,,,
23-01-2011,0,0,0,0,0,,,
24-01-2011,0,0,0,0,0,,,
25-01-2011,0,0,0,0,0,,,
26-01-2011,0,0,0,0,0,,,
27-01-2011,0,0,0,0,0,,,
28-01-2011,0,0,0,0,0,,,
29-01-2011,0,0,0,0,0,,,
30-01-2011,0,0,0,0,0,,,
31-01-2011,0,0,0,0,0,,,
1/2/2011,0,0,0,0,0,,,
2/2/2011,0,0,0,0,0,,,
3/2/2011,0,0,0,0,0,,,
4/2/2011,0,0,0,0,0,,,
5/2/2011,0,0,0,0,0,,,
6/2/2011,0,0,0,0,0,,,
7/2/2011,0,0,0,0,0,,,
8/2/2011,0,0,0,0,0,,,
9/2/2011,0,0,0,0,0,,,
10/2/2011,0,0,0,0,0,,,
11/2/2011,0,0,0,0,0,,,
12/2/2011,0,0,0,0,0,,,
13-02-2011,0,0,0,0,0,,,
14-02-2011,0,0,0,0,0,,,
15-02-2011,0,0,0,0,0,,,
16-02-2011,0,0,0,0,0,,,
17-02-2011,0,0,0,0,0,,,
18-02-2011,0,0,0,0,0,,,
19-02-2011,0,0,0,0,0,,,
20-02-2011,0,0,0,0,0,,,
21-02-2011,0,0,0,0,0,,,
22-02-2011,27.6,12,15,34,88.6,,,
23-02-2011,18,42,48,45,153,,,
24-02-2011,18,42,48,45,153,,,
25-02-2011,0,0,0,0,0,,,
26-02-2011,0,0,0,0,0,,,
27-02-2011,0,0,0,0,0,,,
28-02-2011,0,0,0,0,0,,,
1/3/2011,0,0,0,0,0,,,
2/3/2011,0,0,0,0,0,,,
3/3/2011,0,0,0,0,0,,,
4/3/2011,0,0,0,0,0,,,
5/3/2011,0,0,0,0,0,,,
6/3/2011,0,0,0,0,0,,,
7/3/2011,0,0,0,0,0,,,
8/3/2011,0,0,0,0,0,,,
9/3/2011,0,0,0,0,0,,,
10/3/2011,0,0,0,0,0,,,
11/3/2011,0,0,0,0,0,,,
12/3/2011,0,0,0,0,0,,,
13-03-2011,0,0,0,0,0,,,
14-03-2011,0,0,0,0,0,,,
15-03-2011,0,0,0,0,0,,,
16-03-2011,0,0,0,0,0,,,
17-03-2011,0,0,0,0,0,,,
18-03-2011,0,0,0,0,0,,,
19-03-2011,0,0,0,0,0,,,
20-03-2011,0,0,0,0,0,,,
21-03-2011,0,0,0,0,0,,,
22-03-2011,0,0,0,0,0,,,
23-03-2011,0,0,0,0,0,,,
24-03-2011,0,0,0,0,0,,,
25-03-2011,0,0,0,0,0,,,
26-03-2011,0,0,0,0,0,,,
27-03-2011,0,0,0,0,0,,,
28-03-2011,0,0,0,0,0,,,
29-03-2011,0,0,0,0,0,,,
30-03-2011,0,0,0,0,0,,,
31-03-2011,0,0,0,0,0,,,
1/4/2011,0,0,0,0,0,,,
2/4/2011,0,0,0,0,0,,,
3/4/2011,0,0,0,0,0,,,
4/4/2011,0,0,0,0,0,,,
5/4/2011,0,0,0,0,0,,,
6/4/2011,0,0,0,0,0,,,
7/4/2011,0,0,0,0,0,,,
8/4/2011,0,0,0,0,0,,,
9/4/2011,0,0,0,0,0,,,
10/4/2011,0,0,0,0,0,,,
11/4/2011,0,0,0,0,0,,,
12/4/2011,0,0,0,0,0,,,
13-04-2011,0,0,0,0,0,,,
14-04-2011,0,0,0,0,0,,,
15-04-2011,0,0,0,0,0,,,
16-04-2011,0,0,0,0,0,,,
17-04-2011,0,0,0,0,0,,,
18-04-2011,0,0,0,0,0,,,
19-04-2011,0,0,0,0,0,,,
20-04-2011,0,0,0,0,0,,,
21-04-2011,0,0,0,0,0,,,
22-04-2011,3.4,4,26,5,38.4,,,
23-04-2011,19.4,18,22.6,2,62,,,
24-04-2011,5.2,0,0,0,5.2,,,
25-04-2011,0,0,0,0,0,,,
26-04-2011,0,0,5,0,5,,,
27-04-2011,0,0,0,0,0,,,
28-04-2011,0,0,0,0,0,,,
29-04-2011,0,0,0,0,0,,,
30-04-2011,0,0,0,0,0,,,
1/5/2011,0,0,0,0,0,,,
2/5/2011,0,0,0,0,0,,,
3/5/2011,0,0,0,0,0,,,
4/5/2011,0,0,0,0,0,,,
5/5/2011,0,0,0,0,0,,,
6/5/2011,0,0,0,0,0,,,
7/5/2011,0,0,0,0,0,,,
8/5/2011,0,0,0,0,0,,,
9/5/2011,0,0,0,0,0,,,
10/5/2011,0,0,0,0,0,,,
11/5/2011,0,0,0,0,0,,,
12/5/2011,0,0,0,0,0,,,
13-05-2011,0,0,0,0,0,,,
14-05-2011,0,0,0,0,0,,,
15-05-2011,0,0,0,0,0,,,
16-05-2011,0,0,0,0,0,,,
17-05-2011,0,0,0,0,0,,,
18-05-2011,0,0,0,0,0,,,
19-05-2011,0,0,0,0,0,,,
20-05-2011,0,0,0,0,0,,,
21-05-2011,39,29,4,45,117,,,
22-05-2011,0,0,0,3,3,,,
23-05-2011,0,0,0,0,0,,,
24-05-2011,0,0,0,0,0,,,
25-05-2011,0,0,0,0,0,,,
26-05-2011,0,0,0,0,0,,,
27-05-2011,0,0,0,0,0,,,
28-05-2011,0,0,0,0,0,,,
29-05-2011,0,0,0,0,0,,,
30-05-2011,0,0,0,0,0,,,
31-05-2011,0,0,0,0,0,,,
1/6/2011,0,0,0,0,0,,,
2/6/2011,17.6,8,2,40,67.6,,,
3/6/2011,0,8,0,0,8,,,
4/6/2011,0,0,0,0,0,,,
5/6/2011,0,0,0,0,0,,,
6/6/2011,0,0,0,0,0,,,
7/6/2011,7.4,32,42,22,103.4,,,
8/6/2011,0,0,0,0,0,,,
9/6/2011,0,0,0,0,0,,,
10/6/2011,0,0,0,0,0,,,
11/6/2011,0,0,0,0,0,,,
12/6/2011,0,0,0,0,0,,,
13-06-2011,0,4,3.2,0,7.2,,,
14-06-2011,0,0,0,0,0,,,
15-06-2011,14.4,0,21,25,60.4,,,
16-06-2011,0,0,0,0,0,,,
17-06-2011,0,0,0,0,0,,,
18-06-2011,0,0,0,0,0,,,
19-06-2011,0,0,0,0,0,,,
20-06-2011,0,0,0,0,0,,,
21-06-2011,1,0,0,0,1,,,
22-06-2011,0,0,0,0,0,,,
23-06-2011,0,0,0,0,0,,,
24-06-2011,17.2,2,3.4,5,27.6,,,
25-06-2011,0,0,5.3,0,5.3,,,
26-06-2011,0,0,0,0,0,,,
27-06-2011,0,0,0,0,0,,,
28-06-2011,0,0,0,0,0,,,
29-06-2011,0,0,0,0,0,,,
30-06-2011,0,0,0,0,0,,,
1/7/2011,0,0,0,0,0,,,
2/7/2011,24.2,10,5,4,43.2,,,
3/7/2011,9.4,10,12,30,61.4,,,
4/7/2011,0,0,0,0,0,,,
5/7/2011,0,0,0,16,16,,,
6/7/2011,0,5,1.4,0,6.4,,,
7/7/2011,9.4,15,32.2,35,91.6,,,
8/7/2011,0,0,0,0,0,,,
9/7/2011,0,0,0,0,0,,,
10/7/2011,0,0,0,0,0,,,
11/7/2011,0,0,0,0,0,,,
12/7/2011,17,0,0,9,26,,,
13-07-2011,0,0,0,0,0,,,
14-07-2011,2.4,0,2,0,4.4,,,
15-07-2011,0,0,0,0,0,,,
16-07-2011,0,0,0,0,0,,,
17-07-2011,0,0,0,3,3,,,
18-07-2011,0,0,0,0,0,,,
19-07-2011,1.2,0,0,0,1.2,,,
20-07-2011,3.6,8,1.2,47,59.8,,,
21-07-2011,0,0,0,0,0,,,
22-07-2011,0,0,0,0,0,,,
23-07-2011,6,0,2,4,12,,,
24-07-2011,5.6,0,0,0,5.6,,,
25-07-2011,5.8,0,0,2,7.8,,,
26-07-2011,0,0,0,0,0,,,
27-07-2011,27,2,5.2,15,49.2,,,
28-07-2011,8,14.2,11.2,13,46.4,,,
29-07-2011,0,0,0,0,0,,,
30-07-2011,0,0,0,0,0,,,
31-07-2011,0,0,0,0,0,,,
1/8/2011,2.2,2,3,0,7.2,,,
